x,y,w,h
0.488889,0.518534,0.355556,0.064655
0.338194,0.471983,0.356944,0.073276
0.404167,0.317241,0.338889,0.07931
0.528472,0.428448,0.368056,0.068966
0.456944,0.471552,0.380556,0.062069
0.490278,0.491379,0.369444,0.072414
0.430556,0.452586,0.366667,0.068966
0.505556,0.480172,0.375,0.074138
0.444444,0.593103,0.383333,0.068966
0.522917,0.457328,0.351389,0.081897
0.635417,0.42069,0.304167,0.087931
0.520139,0.478017,0.315278,0.083621
0.518056,0.365517,0.313889,0.086207
0.422917,0.447845,0.323611,0.087069
0.499306,0.546552,0.320833,0.07069
0.45,0.4625,0.302778,0.093966
0.443056,0.480603,0.308333,0.107759
0.5625,0.417672,0.316667,0.081897
0.445833,0.402586,0.344444,0.07931
0.479861,0.475,0.3125,0.082759
0.498611,0.428879,0.291667,0.083621
0.452083,0.444397,0.309722,0.075
0.441667,0.490086,0.305556,0.081897
0.386806,0.476293,0.329167,0.088793
0.413889,0.37069,0.297222,0.093103
0.425694,0.546121,0.320833,0.085345
0.498611,0.473276,0.283333,0.086207
0.332639,0.433621,0.293056,0.082759
0.470139,0.462069,0.293056,0.093103
0.380556,0.469397,0.222222,0.097414
0.518056,0.316379,0.233333,0.115517
0.53125,0.480172,0.231944,0.094828
0.283333,0.488362,0.308333,0.080172
0.397222,0.352586,0.325,0.081034
0.494444,0.454741,0.325,0.075
0.552083,0.38319,0.318056,0.083621
0.572917,0.443103,0.3125,0.084483
0.584028,0.497845,0.315278,0.076724
0.389583,0.465086,0.326389,0.081897
0.484028,0.458621,0.323611,0.077586
0.313194,0.45431,0.3375,0.089655
0.540972,0.456466,0.318056,0.071552
0.505556,0.546121,0.322222,0.087069
0.495833,0.418103,0.311111,0.077586
0.435417,0.449138,0.315278,0.075862
0.34375,0.471552,0.331944,0.082759
0.548611,0.421121,0.327778,0.085345
0.486111,0.475,0.330556,0.087931
0.484722,0.44181,0.308333,0.081897
0.555556,0.516379,0.313889,0.082759
0.427083,0.484483,0.315278,0.087931
0.55625,0.476293,0.334722,0.080172
0.636111,0.463793,0.308333,0.082759
0.427778,0.422414,0.330556,0.081034
0.486111,0.4375,0.316667,0.081897
0.510417,0.462931,0.309722,0.07931
0.513889,0.496983,0.316667,0.083621
0.449306,0.427586,0.326389,0.086207
0.465278,0.53319,0.316667,0.081897
0.454167,0.518534,0.319444,0.078448
0.727083,0.492241,0.220833,0.108621
0.370833,0.370259,0.338889,0.075
0.482639,0.481897,0.345833,0.07931
0.335417,0.418966,0.345833,0.082759
0.459722,0.460345,0.333333,0.072414
0.654167,0.493103,0.355556,0.082759
0.397222,0.372845,0.358333,0.064655
0.523611,0.449569,0.352778,0.062931
0.472222,0.453017,0.355556,0.076724
0.385417,0.482759,0.331944,0.075862
0.522917,0.446983,0.331944,0.075
0.528472,0.4375,0.334722,0.073276
0.514583,0.448707,0.376389,0.066379
0.486111,0.412069,0.355556,0.068966
0.497222,0.474138,0.35,0.074138
0.477083,0.44569,0.351389,0.074138
0.479861,0.457328,0.356944,0.071552
0.5125,0.521121,0.363889,0.071552
0.659028,0.465948,0.345833,0.069828
0.334722,0.432328,0.333333,0.069828
0.504167,0.460345,0.325,0.081034
0.441667,0.400862,0.358333,0.072414
0.646528,0.420259,0.340278,0.078448
0.428472,0.500862,0.348611,0.075862
0.640972,0.378448,0.351389,0.065517
0.583333,0.321552,0.341667,0.086207
0.619444,0.545259,0.355556,0.078448
0.600694,0.400431,0.343056,0.073276
0.349306,0.502155,0.351389,0.081897
0.470833,0.453879,0.355556,0.078448
0.490278,0.449138,0.347222,0.067241
0.629861,0.368103,0.331944,0.063793
0.561806,0.457328,0.345833,0.075
0.506944,0.459052,0.330556,0.083621
0.338889,0.494397,0.355556,0.059483
0.427083,0.438362,0.345833,0.080172
0.522917,0.4875,0.373611,0.066379
0.534722,0.318103,0.352778,0.062069
0.647917,0.567672,0.331944,0.076724
0.609722,0.453448,0.355556,0.075862
0.474306,0.434914,0.351389,0.066379
0.669444,0.390517,0.338889,0.086207
0.515972,0.475862,0.334722,0.082759
0.791667,0.356897,0.261111,0.103448
0.447222,0.452586,0.236111,0.091379
0.468056,0.470259,0.266667,0.099138
0.471528,0.432328,0.281944,0.09569
0.497917,0.392241,0.256944,0.1
0.404167,0.454741,0.280556,0.075
0.475694,0.323276,0.251389,0.093103
0.572222,0.463793,0.288889,0.084483
0.670833,0.593966,0.322222,0.075862
0.520833,0.487931,0.263889,0.1
0.390972,0.437069,0.320833,0.072414
0.501389,0.472845,0.316667,0.080172
0.6,0.456897,0.311111,0.074138
0.326389,0.314655,0.338889,0.075862
0.642361,0.399569,0.320833,0.081897
0.4125,0.448707,0.341667,0.087069
0.65625,0.454741,0.331944,0.083621
0.609722,0.425,0.325,0.082759
0.484028,0.444828,0.306944,0.082759
0.427083,0.485776,0.329167,0.073276
0.684722,0.458621,0.311111,0.081034
0.369444,0.452155,0.319444,0.071552
0.620139,0.4,0.320833,0.075862
0.725694,0.475862,0.320833,0.077586
0.438194,0.476293,0.334722,0.075
0.280556,0.508621,0.316667,0.098276
0.538194,0.4,0.309722,0.074138
0.50625,0.511207,0.315278,0.084483
0.503472,0.423276,0.323611,0.07931
0.56875,0.345259,0.309722,0.078448
0.465972,0.492672,0.340278,0.090517
0.522917,0.548707,0.331944,0.083621
0.420833,0.434914,0.327778,0.081897
0.435417,0.303448,0.329167,0.086207
0.480556,0.45,0.330556,0.072414
0.568056,0.321983,0.313889,0.075
0.311806,0.438362,0.3375,0.076724
0.476389,0.441379,0.341667,0.067241
0.265972,0.551724,0.343056,0.086207
0.632639,0.421983,0.326389,0.088793
0.511111,0.420259,0.272222,0.088793
0.56875,0.522414,0.279167,0.093103
0.4875,0.440517,0.272222,0.07931
0.596528,0.524138,0.295833,0.094828
0.495833,0.453017,0.405556,0.068103
0.397917,0.439655,0.406944,0.067241
0.501389,0.42069,0.383333,0.065517
0.500694,0.447845,0.4125,0.061207
0.461806,0.456034,0.431944,0.065517
0.540972,0.428448,0.415278,0.056897
0.531944,0.481466,0.408333,0.05431
0.449306,0.459483,0.340278,0.077586
0.565278,0.488362,0.344444,0.073276
0.53125,0.432759,0.3375,0.065517
0.7,0.605603,0.336111,0.081897
0.508333,0.411638,0.333333,0.075
0.65,0.521121,0.336111,0.075
0.5875,0.495259,0.347222,0.066379
0.476389,0.550862,0.333333,0.082759
0.481944,0.461207,0.322222,0.082759
0.581944,0.39181,0.347222,0.083621
0.474306,0.440086,0.351389,0.080172
0.486806,0.432759,0.354167,0.077586
0.54375,0.488793,0.343056,0.074138
0.424306,0.469828,0.373611,0.075862
0.472222,0.454741,0.330556,0.069828
0.529167,0.476724,0.333333,0.075862
0.583333,0.434483,0.327778,0.074138
0.503472,0.452155,0.345833,0.068103
0.476389,0.47069,0.377778,0.081034
0.6375,0.525431,0.347222,0.081897
0.454167,0.483621,0.330556,0.07069
0.418056,0.424569,0.338889,0.073276
0.416667,0.438793,0.333333,0.072414
0.544444,0.477586,0.35,0.087931
0.722917,0.515948,0.351389,0.085345
0.470139,0.441379,0.340278,0.075862
0.445139,0.487069,0.329167,0.074138
0.538194,0.33319,0.381944,0.071552
0.602778,0.334483,0.347222,0.075862
0.407639,0.444828,0.343056,0.067241
0.343056,0.48319,0.361111,0.064655
0.511111,0.478448,0.369444,0.060345
0.484028,0.505603,0.343056,0.071552
0.603472,0.423707,0.354167,0.064655
0.325,0.496552,0.35,0.087931
0.463889,0.518966,0.347222,0.074138
0.439583,0.486207,0.373611,0.074138
0.477778,0.466379,0.427778,0.072414
0.433333,0.439655,0.352778,0.081034
0.363889,0.33319,0.386111,0.071552
0.524306,0.556466,0.384722,0.068103
0.354861,0.474569,0.359722,0.081897
0.393056,0.474138,0.352778,0.086207
0.5125,0.409052,0.338889,0.071552
0.395833,0.326293,0.366667,0.073276
0.441667,0.49569,0.347222,0.081034
0.436111,0.471983,0.369444,0.076724
0.443056,0.4875,0.369444,0.078448
0.452083,0.47931,0.376389,0.060345
0.509028,0.489655,0.354167,0.075862
0.516667,0.414224,0.402778,0.075
0.495139,0.463793,0.348611,0.063793
0.506944,0.418966,0.363889,0.07931
0.429861,0.425862,0.376389,0.062069
0.435417,0.389655,0.376389,0.074138
0.436806,0.397845,0.365278,0.066379
0.504167,0.492672,0.363889,0.080172
0.45,0.463362,0.35,0.076724
0.475694,0.466379,0.365278,0.068966
0.502778,0.348707,0.391667,0.075
0.625,0.485776,0.352778,0.068103
0.567361,0.564655,0.418056,0.067241
0.410417,0.412931,0.409722,0.067241
0.452083,0.443103,0.343056,0.075862
0.460417,0.443534,0.370833,0.087069
0.528472,0.42931,0.365278,0.067241
0.506944,0.450431,0.405556,0.069828
0.409028,0.430172,0.365278,0.060345
0.470833,0.4375,0.35,0.069828
0.617361,0.447845,0.359722,0.092241
0.536806,0.435776,0.351389,0.073276
0.555556,0.443103,0.386111,0.063793
0.4125,0.405172,0.372222,0.062069
0.514583,0.411207,0.4125,0.07069
0.545833,0.435345,0.230556,0.094828
0.438889,0.517241,0.336111,0.081034
0.481944,0.496121,0.311111,0.068103
0.386111,0.470259,0.336111,0.069828
0.484028,0.299569,0.318056,0.073276
0.572917,0.351293,0.320833,0.078448
0.46875,0.450431,0.309722,0.073276
0.464583,0.461638,0.334722,0.080172
0.523611,0.428448,0.336111,0.074138
0.506944,0.478017,0.316667,0.075
0.545833,0.462069,0.330556,0.074138
0.449306,0.384052,0.3625,0.073276
0.469444,0.40431,0.311111,0.081034
0.513194,0.478448,0.315278,0.075862
0.352083,0.446121,0.343056,0.066379
0.384028,0.446983,0.323611,0.088793
0.640972,0.432759,0.343056,0.067241
0.607639,0.477155,0.329167,0.081897
0.497917,0.457328,0.323611,0.088793
0.465278,0.452586,0.333333,0.086207
0.478472,0.422845,0.320833,0.088793
0.48125,0.372414,0.315278,0.082759
0.556944,0.47069,0.319444,0.075862
0.460417,0.428017,0.323611,0.087069
0.393056,0.490948,0.322222,0.085345
0.513194,0.465086,0.359722,0.080172
0.513194,0.431034,0.318056,0.075862
0.722222,0.382759,0.291667,0.091379
0.465278,0.563793,0.291667,0.082759
0.515278,0.423707,0.288889,0.088793
0.5375,0.492241,0.308333,0.087931
0.405556,0.298276,0.286111,0.091379
0.609722,0.424569,0.280556,0.090517
0.625694,0.475862,0.276389,0.087931
0.475,0.477155,0.322222,0.078448
0.566667,0.379741,0.305556,0.092241
0.532639,0.457759,0.298611,0.091379
0.529861,0.489224,0.281944,0.099138
0.574306,0.527155,0.304167,0.075
0.530556,0.535776,0.297222,0.081897
0.434028,0.562069,0.309722,0.089655
0.588194,0.463362,0.231944,0.107759
0.536806,0.434483,0.340278,0.07069
0.495833,0.433621,0.330556,0.074138
0.461111,0.442672,0.333333,0.078448
0.471528,0.40819,0.320833,0.066379
0.368056,0.442672,0.330556,0.078448
0.451389,0.464224,0.333333,0.080172
0.479167,0.466379,0.325,0.063793
0.749306,0.353017,0.343056,0.078448
0.477778,0.401724,0.355556,0.077586
0.430556,0.450431,0.35,0.071552
0.488889,0.475,0.347222,0.084483
0.495139,0.43319,0.334722,0.076724
0.422222,0.47931,0.347222,0.072414
0.505556,0.403017,0.333333,0.080172
0.545833,0.44181,0.344444,0.080172
0.56875,0.428448,0.3375,0.068966
0.526389,0.371552,0.344444,0.074138
0.623611,0.422414,0.330556,0.07931
0.620833,0.435776,0.325,0.076724
0.528472,0.428448,0.326389,0.075862
0.571528,0.42069,0.356944,0.062069
0.503472,0.480172,0.351389,0.074138
0.396528,0.500862,0.3375,0.075862
0.485417,0.485345,0.334722,0.07069
0.488194,0.430603,0.320833,0.087069
0.506944,0.435776,0.338889,0.080172
0.622222,0.443534,0.325,0.085345
0.454861,0.493103,0.3375,0.084483
0.5,0.448707,0.355556,0.09569
0.494444,0.468103,0.347222,0.093103
0.515972,0.5,0.318056,0.07931
0.452083,0.390948,0.315278,0.081897
0.527083,0.458621,0.331944,0.063793
0.525694,0.441379,0.315278,0.060345
0.513194,0.549569,0.318056,0.081897
0.446528,0.313362,0.320833,0.081897
0.745139,0.562931,0.304167,0.077586
0.424306,0.385345,0.301389,0.084483
0.545139,0.412931,0.356944,0.082759
0.352778,0.392241,0.372222,0.065517
0.319444,0.377155,0.338889,0.057759
0.477083,0.47931,0.345833,0.068966
0.452778,0.449138,0.363889,0.060345
0.454167,0.512069,0.311111,0.07931
0.3625,0.423707,0.3,0.085345
0.595139,0.485776,0.354167,0.083621
0.440972,0.488793,0.359722,0.065517
0.4,0.484483,0.355556,0.077586
0.525694,0.464655,0.354167,0.067241
0.401389,0.425431,0.344444,0.075
0.484722,0.453879,0.388889,0.075
0.539583,0.498276,0.351389,0.07069
0.565972,0.30431,0.393056,0.063793
0.403472,0.381466,0.351389,0.069828
0.5125,0.465517,0.391667,0.060345
0.609722,0.390086,0.388889,0.085345
0.6375,0.426293,0.366667,0.078448
0.642361,0.430172,0.373611,0.062069
0.655556,0.465086,0.375,0.071552
0.660417,0.35,0.354167,0.081034
0.475694,0.431466,0.354167,0.078448
0.489583,0.446983,0.370833,0.085345
0.527083,0.500431,0.381944,0.062931
0.552083,0.414224,0.348611,0.059483
0.543056,0.463362,0.363889,0.076724
0.634722,0.296983,0.35,0.075
0.457639,0.430603,0.379167,0.071552
0.454861,0.446983,0.368056,0.064655
0.477083,0.444828,0.343056,0.082759
0.498611,0.433621,0.361111,0.074138
0.584722,0.36681,0.347222,0.075
0.628472,0.390517,0.340278,0.086207
0.483333,0.459052,0.344444,0.083621
0.465278,0.433621,0.352778,0.065517
0.496528,0.489224,0.351389,0.071552
0.416667,0.461638,0.363889,0.076724
0.486111,0.5125,0.361111,0.076724
0.388889,0.375431,0.330556,0.076724
0.425694,0.308621,0.365278,0.084483
0.724306,0.423276,0.348611,0.067241
0.379861,0.434914,0.298611,0.078448
0.382639,0.480603,0.293056,0.085345
0.478472,0.449569,0.295833,0.092241
0.353472,0.511638,0.298611,0.090517
0.589583,0.5125,0.318056,0.083621
0.386111,0.402586,0.3,0.084483
0.506944,0.443966,0.297222,0.07931
0.531944,0.453448,0.322222,0.074138
0.422222,0.524138,0.322222,0.075862
0.471528,0.33319,0.365278,0.080172
0.476389,0.392672,0.330556,0.088793
0.515972,0.476724,0.318056,0.067241
0.658333,0.456897,0.330556,0.081034
0.554167,0.384914,0.35,0.071552
0.505556,0.506466,0.330556,0.078448
0.470139,0.435345,0.351389,0.062069
0.711806,0.422845,0.3375,0.068103
0.528472,0.465948,0.334722,0.073276
0.50625,0.421121,0.343056,0.090517
0.5375,0.519397,0.338889,0.085345
0.4625,0.407759,0.336111,0.086207
0.473611,0.435776,0.344444,0.076724
0.413194,0.457759,0.365278,0.087931
0.429167,0.553017,0.325,0.081897
0.4875,0.381897,0.330556,0.072414
0.470139,0.440517,0.3375,0.072414
0.532639,0.44181,0.3375,0.078448
0.408333,0.5,0.327778,0.089655
0.576389,0.465517,0.352778,0.093103
0.45625,0.462069,0.318056,0.081034
0.530556,0.490086,0.372222,0.090517
0.561806,0.391379,0.340278,0.089655
0.465278,0.442672,0.35,0.069828
0.597222,0.459483,0.336111,0.089655
0.425694,0.308621,0.340278,0.065517
0.471528,0.431034,0.320833,0.082759
0.557639,0.524138,0.331944,0.098276
0.44375,0.455172,0.281944,0.087931
0.500694,0.449569,0.284722,0.090517
0.575,0.482328,0.269444,0.100862
0.49375,0.459483,0.218056,0.108621
0.766667,0.383621,0.269444,0.086207
0.480556,0.509914,0.258333,0.076724
0.527778,0.468966,0.275,0.075862
0.414583,0.427586,0.273611,0.082759
0.511806,0.442241,0.284722,0.081034
0.701389,0.354741,0.266667,0.087069
0.44375,0.443103,0.390278,0.065517
0.523611,0.443534,0.433333,0.057759
0.501389,0.460345,0.491667,0.062069
0.560417,0.382759,0.290278,0.094828
0.504167,0.506034,0.272222,0.093103
0.527083,0.501724,0.270833,0.087931
0.442361,0.503017,0.440278,0.059483
0.363194,0.454741,0.234722,0.102586
0.6,0.5625,0.244444,0.107759
0.377778,0.447845,0.316667,0.076724
0.329167,0.384052,0.313889,0.087069
0.464583,0.384914,0.295833,0.083621
0.534028,0.500431,0.306944,0.078448
0.427083,0.478448,0.320833,0.081034
0.415278,0.450431,0.313889,0.081897
0.461806,0.340517,0.304167,0.081034
0.629861,0.493103,0.306944,0.086207
0.483333,0.437069,0.313889,0.082759
0.477083,0.476293,0.284722,0.076724
0.646528,0.508621,0.326389,0.087931
0.440972,0.340086,0.290278,0.080172
0.309722,0.340086,0.313889,0.092241
0.529861,0.464655,0.306944,0.091379
0.509028,0.434914,0.298611,0.080172
0.604167,0.439224,0.291667,0.085345
0.556944,0.344828,0.308333,0.075862
0.555556,0.350431,0.294444,0.085345
0.708333,0.463362,0.3,0.083621
0.544444,0.401293,0.308333,0.081897
0.450694,0.443534,0.298611,0.085345
0.483333,0.424138,0.313889,0.087931
0.388194,0.526724,0.304167,0.07931
0.348611,0.508621,0.238889,0.1
0.533333,0.474569,0.25,0.111207
0.452083,0.432328,0.248611,0.099138
0.544444,0.467241,0.275,0.096552
0.361806,0.450431,0.265278,0.097414
0.609028,0.503879,0.248611,0.100862
0.455556,0.438362,0.280556,0.099138
0.584028,0.371983,0.276389,0.092241
0.442361,0.505603,0.276389,0.076724
0.525,0.454741,0.291667,0.083621
0.481944,0.408621,0.272222,0.084483
0.720139,0.4375,0.273611,0.092241
0.54375,0.487069,0.376389,0.072414
0.588194,0.492241,0.404167,0.063793
0.559028,0.407328,0.373611,0.081897
0.499306,0.493103,0.365278,0.086207
0.45625,0.428017,0.398611,0.062931
0.529861,0.451293,0.395833,0.073276
0.468056,0.448276,0.361111,0.077586
0.475,0.463362,0.355556,0.080172
0.511806,0.391379,0.370833,0.065517
0.424306,0.426724,0.368056,0.068966
0.514583,0.449138,0.395833,0.07069
0.527083,0.449138,0.384722,0.067241
0.452083,0.44181,0.390278,0.064655
0.514583,0.415517,0.373611,0.058621
0.335417,0.478448,0.351389,0.072414
0.482639,0.356034,0.351389,0.074138
0.586806,0.482759,0.384722,0.075862
0.413889,0.328448,0.4,0.068966
0.521528,0.423276,0.409722,0.063793
0.510417,0.472414,0.368056,0.081034
0.459028,0.456034,0.398611,0.063793
0.473611,0.537931,0.419444,0.063793
0.574306,0.437931,0.381944,0.075862
0.607639,0.584914,0.398611,0.080172
0.463194,0.413362,0.406944,0.071552
0.673611,0.353448,0.363889,0.060345
0.4625,0.501293,0.4,0.075
0.426389,0.483621,0.380556,0.065517
0.531944,0.465086,0.375,0.059483
0.553472,0.487069,0.3625,0.072414
0.647917,0.421552,0.434722,0.056897
0.438194,0.506897,0.304167,0.089655
0.324306,0.445259,0.3875,0.073276
0.6375,0.363793,0.288889,0.084483
0.346528,0.490517,0.2625,0.096552
0.345139,0.440086,0.273611,0.090517
0.342361,0.369397,0.284722,0.088793
0.56875,0.528448,0.276389,0.093103
0.415278,0.457759,0.275,0.096552
0.610417,0.404741,0.281944,0.092241
0.6875,0.482328,0.269444,0.102586
0.491667,0.384052,0.277778,0.093966
0.481944,0.452586,0.25,0.096552
0.555556,0.389224,0.266667,0.087069
0.508333,0.381466,0.269444,0.092241
0.372222,0.452155,0.269444,0.09569
0.484722,0.447845,0.266667,0.097414
0.543056,0.471552,0.286111,0.091379
0.400694,0.435776,0.268056,0.075
0.611111,0.415086,0.291667,0.102586
0.441667,0.401293,0.272222,0.080172
0.545139,0.395259,0.229167,0.111207
0.565972,0.537069,0.254167,0.087931
0.499306,0.54181,0.290278,0.087069
0.571528,0.408621,0.301389,0.084483
0.438889,0.532759,0.269444,0.086207
0.464583,0.456897,0.268056,0.086207
0.511111,0.442672,0.286111,0.097414
0.419444,0.439224,0.313889,0.073276
0.355556,0.438793,0.302778,0.084483
0.564583,0.323707,0.298611,0.088793
0.560417,0.507759,0.304167,0.07069
0.559722,0.425,0.344444,0.072414
0.503472,0.438362,0.359722,0.075
0.582639,0.409914,0.340278,0.076724
0.436806,0.390517,0.3125,0.07069
0.572222,0.362931,0.272222,0.07931
0.489583,0.47931,0.356944,0.07931
0.5,0.463362,0.386111,0.068103
0.496528,0.465517,0.415278,0.058621
0.490972,0.426724,0.381944,0.062069
0.523611,0.463793,0.372222,0.058621
0.61875,0.475862,0.398611,0.067241
0.538194,0.470259,0.393056,0.069828
0.484028,0.442241,0.354167,0.075862
0.65,0.55431,0.333333,0.086207
0.520833,0.33319,0.338889,0.068103
0.556944,0.44181,0.311111,0.085345
0.567361,0.480172,0.309722,0.084483
0.574306,0.378017,0.404167,0.076724
0.669444,0.295259,0.391667,0.071552
0.491667,0.486207,0.338889,0.074138
0.54375,0.447414,0.384722,0.075862
0.577778,0.445259,0.361111,0.073276
0.463194,0.446552,0.401389,0.07931
0.511806,0.463362,0.334722,0.081897
0.547222,0.453879,0.388889,0.064655
0.45,0.416379,0.394444,0.056897
0.471528,0.462931,0.393056,0.060345
0.540972,0.48319,0.381944,0.068103
0.63125,0.468534,0.381944,0.069828
0.364583,0.490948,0.354167,0.09569
0.478472,0.460345,0.398611,0.062069
0.440278,0.467672,0.352778,0.075
0.479861,0.55431,0.384722,0.077586
0.330556,0.527155,0.363889,0.081897
0.355556,0.453448,0.388889,0.068966
0.511806,0.438793,0.404167,0.063793
0.550694,0.409483,0.398611,0.074138
0.734722,0.5,0.388889,0.077586
0.373611,0.468103,0.413889,0.07069
0.436111,0.486207,0.411111,0.062069
0.46875,0.421552,0.368056,0.077586
0.483333,0.460345,0.394444,0.067241
0.497917,0.451724,0.373611,0.067241
0.638194,0.435776,0.354167,0.073276
0.415278,0.534914,0.383333,0.059483
0.445139,0.456897,0.3875,0.07931
0.484028,0.43319,0.390278,0.064655
0.507639,0.392241,0.420833,0.067241
0.510417,0.312069,0.354167,0.081034
0.542361,0.434052,0.395833,0.061207
0.539583,0.440948,0.373611,0.081897
0.577083,0.409483,0.379167,0.060345
0.463889,0.437069,0.366667,0.077586
0.504167,0.443534,0.383333,0.085345
0.504861,0.481897,0.370833,0.07069
0.538194,0.49181,0.379167,0.078448
0.573611,0.494397,0.355556,0.087069
0.374306,0.467241,0.406944,0.07069
0.422222,0.458621,0.366667,0.065517
0.4875,0.468966,0.363889,0.072414
0.509722,0.439655,0.372222,0.065517
0.548611,0.305172,0.372222,0.077586
0.664583,0.478017,0.370833,0.081897
0.486111,0.369828,0.413889,0.060345
0.495833,0.464224,0.344444,0.066379
0.495139,0.48319,0.3875,0.068103
0.644444,0.409052,0.35,0.078448
0.502778,0.45819,0.344444,0.076724
0.552778,0.475,0.388889,0.081034
0.434722,0.490517,0.347222,0.082759
0.450694,0.453448,0.348611,0.075862
0.719444,0.3,0.386111,0.065517
0.465278,0.462069,0.402778,0.060345
0.622917,0.532328,0.373611,0.083621
0.472222,0.480172,0.391667,0.077586
0.440278,0.411207,0.366667,0.072414
